,date,adjclose,open,high,low,volume,rsi,stoch,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,macd,macddiff,volatility_atr,volatility_bbm,volatility_bbl,volatility_bbh,volatility_bbw,volatility_kch,volatility_kcl,volatility_kcw,williamr,ichibaseline,ichiconversionline,ichilinea,ichilineb,ema200
2141,10/3/2012,417.4,417.4,417.4,417.4,,59.19318372,31.72588832,0.238114445,0.226283769,0.179060987,1.169928475,-0.660796965,1.616765756,416.0045,406.5772322,425.4317678,4.532291282,416.029,416.029,0,-68.27411168,415.645,415.525,408.75,415.585,377.0334674
2142,10/4/2012,423.54,423.54,423.54,423.54,,67.55805507,83.67174281,0.60995043,0.362059773,0.253603986,1.817012092,-0.010970678,2.06908918,416.7595,407.458656,426.060344,4.463410669,416.338,416.338,0,-16.32825719,415.645,418.595,408.75,417.12,377.496219
2143,10/7/2012,427.9,427.9,427.9,427.9,,71.9544204,100,0.805378043,0.551147639,0.379830394,2.703958492,0.700780577,2.298180262,417.7595,408.1871597,427.3318403,4.582703833,417.61,417.61,0,0,417.625,420.775,409.965,419.2,377.9977492
2144,10/8/2012,426.58,426.58,426.58,426.58,,68.90975399,90.73684211,0.83195249,0.749093654,0.554100356,3.103724929,0.880437611,2.200362236,418.721,409.6755328,427.7664672,4.32052233,418.814,418.814,0,-9.263157895,417.625,420.775,409.965,419.2,378.4811546
2145,10/9/2012,426.18,426.18,426.18,426.18,,67.97116022,87.92982456,0.780147686,0.805826073,0.702022455,3.259027036,0.828591774,2.020326012,419.4055,410.2781467,428.5328533,4.352519621,420.023,420.023,0,-12.07017544,417.625,421.455,409.965,419.54,378.95577
2146,10/10/2012,424.75,424.75,424.75,424.75,,64.58439353,77.89473684,0.593218271,0.735106149,0.763341959,3.127037701,0.557281951,1.961293411,419.925,410.8227816,429.0272184,4.335163856,421.133,421.133,0,-22.10526316,417.625,421.455,409.965,419.54,379.411434
2147,10/11/2012,424.44,424.44,424.44,424.44,,63.84175792,75.71929825,0.552229194,0.641865051,0.727599091,2.924130563,0.283499851,1.79616407,420.202,410.9062814,429.4977186,4.424404731,422.007,422.007,0,-24.28070175,417.625,422.385,409.965,420.005,379.8594794
2148,10/14/2012,426.63,426.63,426.63,426.63,,66.75047042,91.0877193,0.712772856,0.619406774,0.665459324,2.954981664,0.251480762,1.835547663,420.492,410.7832955,430.2007045,4.617783239,423.169,423.169,0,-8.912280702,417.625,422.65,409.965,420.1375,380.3248578
2149,10/15/2012,427.3,427.3,427.3,427.3,,67.60895754,95.78947368,0.760156248,0.675052766,0.64544153,2.977792754,0.219433481,1.718992897,420.744,410.6123893,430.8756107,4.816045258,424.212,424.212,0,-4.210526316,417.625,422.65,409.965,420.1375,380.7922721
2150,10/17/2012,433.16,433.16,433.16,433.16,,73.9453377,100,1,0.824309701,0.706256414,3.571148749,0.650231581,2.133093607,421.1285,409.7961317,432.4608683,5.381905184,425.788,425.788,0,0,422.825,428.35,412.595,425.5875,381.313344
2151,10/18/2012,436.71,436.71,436.71,436.71,,76.89418939,100,1,0.920052083,0.806471517,4.287638109,1.093376753,2.274784246,421.874,408.6578759,435.0901241,6.265436643,427.719,427.719,0,0,425.18,430.575,414.37,427.8775,381.8645545
2152,10/30/2012,447.84,447.84,447.84,447.84,,83.28254559,100,1,1,0.914787261,5.913787837,2.175621185,3.160305822,423.2435,405.8767245,440.6102755,8.206517285,430.149,430.149,0,0,430.745,436.14,419.935,433.4425,382.5210266
2153,10/31/2012,451.43,451.43,451.43,451.43,,84.747404,100,1,1,0.973350694,7.290908937,2.842193828,3.20327524,425.056,404.2147904,445.8972096,9.8063359,432.502,432.502,0,0,432.54,437.935,421.73,435.2375,383.206688
2154,11/1/2012,447.99,447.99,447.99,447.99,,77.71982119,89.89127241,0.72499326,0.908331087,0.969443696,7.680747995,2.585626309,3.226947716,426.7285,404.2286464,449.2283536,10.54527812,434.643,434.643,0,-10.10872759,432.54,437.935,421.73,435.2375,383.8512981
2155,11/4/2012,452.09,452.09,452.09,452.09,,79.8631161,100,0.76636513,0.830452797,0.912927961,8.216173813,2.496841702,3.314252944,428.6285,404.3695179,452.8874821,11.31935094,437.234,437.234,0,0,432.87,438.265,422.06,435.5675,384.5302902
2156,11/5/2012,458.18,458.18,458.18,458.18,,82.54854158,100,0.894819686,0.795392692,0.844725525,9.060142927,2.672648652,3.59182765,430.855,404.4266792,457.2833208,12.26784918,440.577,440.577,0,0,435.915,442.405,425.105,439.16,385.2631231
2157,11/6/2012,463.36,463.36,463.36,463.36,,84.44829019,100,0.985692199,0.882292339,0.836045943,9.995476069,2.886385435,3.750644885,433.238,404.2359038,462.2400962,13.38852834,444.469,444.469,0,0,438.505,445.33,427.695,441.9175,386.0402065
2158,11/7/2012,475.16,475.16,475.16,475.16,,87.726101,100,1,0.960170629,0.87928522,11.70643538,3.677875793,4.555580396,436.2455,403.2306521,469.2603479,15.135903,449.322,449.322,0,0,444.405,454.16,433.595,449.2825,386.9269706
2159,11/8/2012,482.51,482.51,482.51,482.51,,89.24646325,100,1,0.995230733,0.9458979,13.4169397,4.310704095,4.835022357,439.5275,402.1123577,476.9426423,17.02516558,454.843,454.843,0,0,448.08,459.61,439.095,453.845,387.8780455
2160,11/11/2012,475.49,475.49,475.49,475.49,,79.16070318,87.91114173,0.602996376,0.867665459,0.941022273,13.48822813,3.505594021,5.053520121,442.432,403.3566443,481.5073557,17.66389217,459.076,459.076,0,-12.08885827,448.08,465.175,439.095,456.6275,388.7498062
2161,11/12/2012,480.85,480.85,480.85,480.85,,80.93253664,97.0293486,0.630426331,0.744474236,0.869123476,13.80002685,3.053914188,5.084168109,445.6045,404.9044664,486.3045336,18.26733511,463.49,463.49,0,-2.970651396,448.08,465.25,439.385,456.665,389.6662261
2162,11/18/2012,492.8,492.8,492.8,492.8,,84.16507476,100,0.765158306,0.666193671,0.759444455,15.00262776,3.405212084,5.770751298,449.0675,404.8336004,493.3013996,19.70033441,467.986,467.986,0,0,453.905,470.395,444.82,462.15,390.6924328
2163,11/20/2012,501.52,501.52,501.52,501.52,,86.02666491,100,0.789571144,0.72838526,0.713017722,16.43250919,3.868074811,6.065676168,452.7485,404.1369873,501.3600127,21.47395861,472.995,472.995,0,0,458.265,476.805,449.345,467.535,391.7951946
2164,11/21/2012,499.31,499.31,499.31,499.31,,83.35214815,96.5900324,0.522815381,0.692514944,0.695697958,16.76977267,3.364270631,5.680108551,456.385,405.3279807,507.4420193,22.37453873,478.127,478.127,0,-3.409967598,459.195,479.85,449.345,469.5225,392.8649937
2165,11/22/2012,497.08,497.08,497.08,497.08,,80.62821433,91.72876304,0.252319203,0.521568576,0.647489593,16.34109624,2.348475363,5.335097696,459.93,407.917508,511.942492,22.61756874,482.626,482.626,0,-8.27123696,459.46,482.44,453.655,470.95,393.9019589
2166,11/25/2012,497.36,497.36,497.36,497.36,,80.71344038,92.22865683,0.259713035,0.344949206,0.519677575,15.67235461,1.343786983,4.829587927,463.5605,411.7410857,515.3799143,22.35713108,486.544,486.544,0,-7.771343172,459.46,488.34,453.67,473.9,394.9313922
2167,11/26/2012,494.86,494.86,494.86,494.86,,77.43761066,87.55837848,0,0.170677413,0.345731732,14.54526522,0.173358073,4.596629134,467.0815,416.8270378,517.3359622,21.51849825,489.694,489.694,0,-12.44162152,462.53,488.505,453.67,475.5175,395.9257067
2168,11/27/2012,493.18,493.18,493.18,493.18,,75.22803372,83.12765527,0,0.086571012,0.200732544,13.2202339,-0.921338592,4.304966221,470.409,422.5531381,518.2648619,20.34649077,491.496,491.496,0,-16.87234473,462.98,488.505,453.67,475.7425,396.8934111
2169,11/28/2012,492.84,492.84,492.84,492.84,,74.76309175,79.97231195,0,0,0.085749475,11.93995957,-1.761290344,3.908469598,473.686,429.2317384,518.1402616,18.76950622,492.529,492.529,0,-20.02768805,462.98,491.185,454.435,477.0825,397.8481035
2170,11/29/2012,489,489,489,489,,69.53593713,67.19077568,0,0,0.028857004,10.33335115,-2.694319012,3.901622639,476.478,435.692798,517.263202,17.11944813,493.88,493.88,0,-32.80922432,462.98,495.26,454.435,479.12,398.7550876
2171,12/2/2012,483.82,483.82,483.82,483.82,,63.12444805,32.85280728,0,0,0,8.391909493,-3.708608531,4.029460375,478.8335,442.2859774,515.3810226,15.26523213,494.177,494.177,0,-67.14719272,462.98,492.67,454.435,477.825,399.6015046
2172,12/3/2012,481.94,481.94,481.94,481.94,,60.92869135,24.77910104,0,0,0,6.633581697,-4.373549062,3.814514337,480.5385,446.8650094,514.2119906,14.01489813,493.091,493.091,0,-75.22089896,462.98,490.625,454.435,476.8025,400.4207931
2173,12/4/2012,490.37,490.37,490.37,490.37,,66.54778103,57.16480983,0.22388619,0.07462873,0.024876243,6.190822191,-3.853046854,4.276062904,482.4855,451.3629767,513.6080233,12.9009155,491.976,491.976,0,-42.83519017,464.075,489.65,454.435,476.8625,401.3158101
2174,12/5/2012,499.78,499.78,499.78,499.78,,71.47866311,91.5820029,0.420351537,0.214745909,0.096458213,6.777412602,-2.613165155,4.789456613,485.075,457.4412985,512.7087015,11.39357894,492.023,492.023,0,-8.417997097,464.41,490.86,454.435,477.635,402.2955533
2175,12/6/2012,499.78,499.78,499.78,499.78,,71.47866311,91.113381,0.420351537,0.354863088,0.214745909,7.015613068,-1.899971751,4.310510952,487.4595,463.6577467,511.2612533,9.765633155,492.293,492.293,0,-8.886618999,467.34,490.86,454.435,479.1,403.2655478
2176,12/9/2012,488.15,488.15,488.15,488.15,,59.01083269,31.71603677,0,0.280234358,0.283281118,5.714847636,-2.560589746,5.042459857,488.958,469.3065628,508.6094372,8.038088015,491.372,491.372,0,-68.28396323,469.115,490.86,457.005,479.9875,404.1101692
2177,12/10/2012,487.81,487.81,487.81,487.81,,58.68853911,32.90358744,0,0.140117179,0.258404875,4.63666789,-2.911015594,4.572213871,490.1805,474.3876846,505.9733154,6.443673473,490.667,490.667,0,-67.09641256,474.68,490.86,457.585,482.77,404.9430033
2178,12/11/2012,489.09,489.09,489.09,489.09,,59.58348042,40.07847534,0.040633159,0.013544386,0.144631974,3.918996265,-2.902949775,4.242992484,490.877,476.6436826,505.1103174,5.79913803,490.258,490.258,0,-59.92152466,474.755,490.86,457.585,482.8075,405.7802869
2179,12/12/2012,493.17,493.17,493.17,493.17,,62.38095798,62.94843049,0.167647465,0.069426875,0.074362813,3.779396222,-2.434039855,4.226693236,491.41,477.6804261,505.1395739,5.587828461,490.291,490.291,0,-37.05156951,474.755,490.86,457.585,482.8075,406.6498363
2180,12/13/2012,497.24,497.24,497.24,497.24,,64.98462482,85.76233184,0.335807866,0.18136283,0.088111364,4.041786409,-1.737319734,4.211023912,492.4975,480.6704516,504.3245484,4.802886694,491.115,491.115,0,-14.23766816,476.805,490.86,457.585,483.8325,407.5512309
2181,12/16/2012,509.23,509.23,509.23,509.23,,71.28892152,100,0.761836,0.421763777,0.224184494,5.455616997,-0.258791317,4.988921521,493.9165,481.2402509,506.5927491,5.132952266,493.656,493.656,0,0,483.705,498.52,461.44,491.1125,408.56296
2182,12/17/2012,513.89,513.89,513.89,513.89,,73.30091106,100,0.90903755,0.668893805,0.424006804,6.816151305,0.881394393,4.956029369,494.971,479.615928,510.326072,6.204432985,496.851,496.851,0,0,488.625,500.85,463.77,494.7375,409.6109902
2183,12/18/2012,510.55,510.55,510.55,510.55,,69.53948182,89.54616588,0.742585991,0.804486514,0.631714699,7.217356473,1.026079649,4.794426432,495.4225,478.8416075,512.0033925,6.693637236,498.869,498.869,0,-10.45383412,494.525,500.85,463.77,497.6875,410.6153585
2184,12/19/2012,513.86,513.86,513.86,513.86,,71.1210611,99.90610329,0.850821621,0.834148387,0.769176235,7.684304331,1.194422005,4.645983789,496.15,477.7713515,514.5286485,7.40850488,500.277,500.277,0,-0.093896714,494.69,500.85,463.77,497.77,411.6426684
2185,12/20/2012,517.87,517.87,517.87,517.87,,72.95324834,100,0.976207646,0.856538419,0.83172444,8.262952126,1.41845584,4.58238541,497.1895,476.5102549,517.8687451,8.318456092,502.086,502.086,0,0,496.68,502.84,465.76,499.76,412.6996567
2186,12/23/2012,519.44,519.44,519.44,519.44,,73.65790711,100,1,0.942343089,0.877676632,8.633425857,1.431143657,4.281146869,498.2935,475.4512792,521.1357208,9.168179315,505.215,505.215,0,0,500.145,504.265,466.545,502.205,413.7617497
2187,12/24/2012,525.47,525.47,525.47,525.47,,76.22044245,100,1,0.992069215,0.930316908,9.346384836,1.715282109,4.456032182,499.824,474.1773243,525.4706757,10.26228262,508.981,508.981,0,0,503.705,509.32,469.56,506.5125,414.8732746
2188,12/26/2012,536.31,536.31,536.31,536.31,,79.98907214,100,1,1,0.978137435,10.81296426,2.545489224,5.094428964,501.9805,472.0377697,531.9232303,11.92983804,513.703,513.703,0,0,509.125,516.775,475.66,512.95,416.0816002
2189,12/27/2012,540.91,540.91,540.91,540.91,,81.34050018,100,1,1,0.997356405,12.07102005,3.042836012,5.044986067,504.384,470.3274104,538.4405896,13.50423075,518.477,518.477,0,0,511.425,525.07,477.96,518.2475,417.3236738
2190,12/31/2012,533.93,533.93,533.93,533.93,,73.25603352,86.85499058,0.643100806,0.881033602,0.960344534,11.86718158,2.271198036,5.238487461,506.6305,471.0366244,542.2243756,14.05121704,522.146,522.146,0,-13.14500942,511.425,525.73,478.89,518.5775,418.4839358
2191,1/1/2013,530.61,530.61,530.61,530.61,,69.70716974,80.12350444,0.465306804,0.702802536,0.861278713,11.0643505,1.174693567,5.046638715,508.97,473.5303268,544.4096732,13.92603621,524.284,524.284,0,-19.87649556,511.425,525.73,479.155,518.5775,419.599618
2192,1/2/2013,531.77,531.77,531.77,531.77,,70.24947664,80.85462924,0.415016279,0.507807963,0.6972147,10.36500184,0.380275926,4.657974843,511.4615,476.9798531,545.9431469,13.48357476,526.072,526.072,0,-19.14537076,511.425,527.385,479.155,519.405,420.7157412
2193,1/3/2013,533.46,533.46,533.46,533.46,,71.06227544,82.94023357,0.371588221,0.417303768,0.542638089,9.813353344,-0.13709806,4.361177359,513.616,479.290601,547.941399,13.366172,528.363,528.363,0,-17.05976643,511.425,529.39,482.225,520.4075,421.8375746
2194,1/6/2013,531.64,531.64,531.64,531.64,,68.87979842,70.73863636,0,0.2622015,0.395771077,8.987439483,-0.770409537,4.107059623,515.209,480.6435786,549.7744214,13.41801925,530.141,530.141,0,-29.26136364,511.425,530.175,482.675,520.8,422.9301361
2195,1/7/2013,529.15,529.15,529.15,529.15,,65.89788725,61.26482213,0,0.12386274,0.267789336,7.917858555,-1.471992372,3.945353661,516.6775,482.3642099,550.9907901,13.2822854,531.269,531.269,0,-38.73517787,511.425,533.19,482.675,522.3075,423.9870502
2196,1/8/2013,528.72,528.72,528.72,528.72,,65.37157248,59.84848485,0,0,0.12868808,6.935114739,-1.96378895,3.593818295,518.706,486.656299,550.755701,12.3575594,532.197,532.197,0,-40.15151515,511.425,534.815,482.675,523.12,425.0291691
2197,1/9/2013,525.32,525.32,525.32,525.32,,61.20879638,42.36598891,0,0,0.04128758,5.706671737,-2.553785562,3.574436465,520.5815,491.7553006,549.4076994,11.07461536,532.182,532.182,0,-57.63401109,511.425,533.115,482.675,522.27,426.0270878
2198,1/10/2013,528.79,528.79,528.79,528.79,,63.74616364,47.39583333,0.126038376,0.042012792,0.014004264,5.10202789,-2.526743527,3.563992819,522.5665,497.4602886,547.6727114,9.608810133,531.43,531.43,0,-52.60416667,514.36,529.625,482.675,521.9925,427.0496043
2199,1/13/2013,529.69,529.69,529.69,529.69,,64.39665068,47.741034,0.158349951,0.094796109,0.045602967,4.658026517,-2.37659592,3.297593537,524.3925,503.0781209,545.7068791,8.129170065,530.308,530.308,0,-52.258966,514.36,529.39,483.77,521.875,428.0709018
2200,1/15/2013,530.1,530.1,530.1,530.1,,64.70731786,30.66067992,0.173781689,0.152723339,0.096510747,4.28160516,-2.202413821,3.008834183,526.0355,508.6410061,543.4299939,6.613429674,529.925,529.925,0,-69.33932008,514.36,529.39,484.105,521.875,429.0861167
2201,1/16/2013,528,528,528,528,,61.73590851,17.19050674,0.026183186,0.119438275,0.122319241,3.682311255,-2.241366181,2.917950765,526.974,511.3748918,542.5731082,5.920257235,529.664,529.664,0,-82.80949326,514.36,529.39,487.035,521.875,430.0703344
2202,1/17/2013,520.77,520.77,520.77,520.77,,52.75400813,0,0,0.066654958,0.112938857,2.373730006,-2.839957944,3.349155688,527.318,512.6102284,542.0257716,5.578330932,528.564,528.564,0,-100,514.36,526.205,488.81,520.2825,430.9728187
2203,1/20/2013,508.23,508.23,508.23,508.23,,41.48133247,0,0,0.008727729,0.064940321,0.017087907,-4.157280034,4.268240119,527.202,511.9408761,542.4631239,5.789478774,526.041,526.041,0,-100,515,519.165,494.375,517.0825,431.7415468
2204,1/21/2013,518.14,518.14,518.14,518.14,,50.4858716,39.27863654,0.304403383,0.101467794,0.05895016,-0.511506331,-3.748699418,4.832416108,527.416,512.8029614,542.0290386,5.541370971,524.691,524.691,0,-60.72136346,517.04,519.165,494.45,518.1025,432.6012329
2205,1/22/2013,522.49,522.49,522.49,522.49,,53.8432664,56.52001585,0.417901956,0.240768447,0.11698799,-0.380991081,-2.894547334,4.784174497,527.647,513.506444,541.787556,5.3598546,524.025,524.025,0,-43.47998415,519.075,519.165,494.45,519.12,433.4956485
2206,1/23/2013,517.04,517.04,517.04,517.04,,49.33013948,34.91874752,0.265333225,0.329212855,0.223816365,-0.886906683,-2.720370349,4.850757047,527.527,513.0726427,541.9813573,5.480044535,522.857,522.857,0,-65.08125248,524.57,519.165,496.5,521.8675,434.3269356
2207,1/24/2013,514.17,514.17,514.17,514.17,,47.09162502,25.37377189,0.204766667,0.296000616,0.288660639,-1.533665453,-2.693703295,4.652681342,526.962,511.39,542.534,5.910103575,521.742,521.742,0,-74.62622811,524.57,519.165,499.545,521.8675,435.121394
2208,1/27/2013,514.35,514.35,514.35,514.35,,47.25329084,27.98353909,0.236395283,0.235498392,0.286903954,-1.922939036,-2.466381503,4.205413208,525.864,509.9894841,541.7385159,6.037498642,520.298,520.298,0,-72.01646091,524.57,519.165,502.135,521.8675,435.9097383
2209,1/28/2013,514.33,514.33,514.33,514.33,,47.23602017,27.89208962,0.24088028,0.22734741,0.252948806,-2.146808697,-2.152200931,3.786871887,524.535,509.4928758,539.5771242,5.73541296,518.762,518.762,0,-72.10791038,524.57,518.115,508.035,521.3425,436.6900394
2210,1/30/2013,511.72,511.72,511.72,511.72,,44.92825326,15.95793324,0.148407946,0.20856117,0.223802324,-2.538575162,-2.035173917,3.669184699,523.4245,508.0451535,538.8038465,5.876433567,516.924,516.924,0,-84.04206676,524.57,515.36,508.2,519.965,437.4366062
2211,1/31/2013,510.68,510.68,510.68,510.68,,44.00567161,11.20256059,0.108685987,0.165991404,0.200633328,-2.862300739,-1.887119595,3.406266229,522.428,506.4683501,538.3876499,6.109798813,515.192,515.192,0,-88.79743941,524.57,515.36,508.2,519.965,438.1653962
2212,2/3/2013,515.77,515.77,515.77,515.77,,49.47416741,34.47645176,0.344133297,0.200409077,0.191653884,-2.449881366,-1.179760178,3.574639606,521.628,506.021539,537.234461,5.983751244,514.692,514.692,0,-65.52354824,524.57,516.585,510.88,520.5775,438.9375813
2213,2/4/2013,516.3,516.3,516.3,516.3,,50.02149815,36.89986283,0.367698745,0.27350601,0.213302164,-2.045372136,-0.620200758,3.270175645,520.77,505.9951822,535.5448178,5.674220007,515.499,515.499,0,-63.10013717,524.57,516.585,511.425,520.5775,439.7073566
2214,2/5/2013,515.13,515.13,515.13,515.13,,48.76562765,34.90136571,0.35963701,0.357156351,0.277023812,-1.845208419,-0.336029632,3.060158081,519.9445,505.8625975,534.0264025,5.416694488,515.198,515.198,0,-65.09863429,524.57,513.86,511.425,519.215,440.4578307
2215,2/6/2013,513,513,513,513,,46.47785597,33.45021038,0.404186233,0.377173996,0.335945452,-1.897929591,-0.311000644,2.967142273,519.137,505.4115228,532.8624772,5.28780541,514.249,514.249,0,-66.54978962,521.08,513.49,511.425,517.285,441.1796433
2216,2/7/2013,513.42,513.42,513.42,513.42,,47.00579241,36.39551192,0.446892854,0.403572032,0.379300793,-1.840849671,-0.203136579,2.712428045,518.372,505.1728385,531.5711615,5.092544153,513.887,513.887,0,-63.60448808,520.845,513.49,511.425,517.1675,441.8984528
2217,2/10/2013,514.57,514.57,514.57,514.57,,48.50360739,32.93818798,0.457219054,0.43609938,0.405615136,-1.628156154,0.00764555,2.556185241,517.8345,504.9388287,530.7301713,4.980614976,513.927,513.927,0,-67.06181202,520.845,513.49,511.425,517.1675,442.6215528
2218,2/12/2013,532.72,532.72,532.72,532.72,,65.21428797,100,1,0.634703969,0.491458461,0.575759269,1.769248778,4.115566717,518.031,504.3761505,531.6858495,5.271827185,515.764,515.764,0,0,520.845,521.7,511.425,521.2725,443.5180547
2219,2/13/2013,526.81,526.81,526.81,526.81,,58.55157027,73.18511797,0.685848545,0.714355866,0.595053072,1.428570937,2.097648357,4.295010045,517.887,504.6733826,531.1006174,5.102895948,517.012,517.012,0,-26.81488203,520.475,521.7,511.425,521.0875,444.3468303
2220,2/14/2013,530,530,530,530,,60.87510782,87.65880218,0.795404845,0.827084463,0.725381433,2.337340216,2.405134109,4.184509041,517.882,504.6868091,531.0771909,5.095829143,518.84,518.84,0,-12.34119782,520.475,522.86,511.425,521.6675,445.1991007
2221,2/17/2013,555.73,555.73,555.73,555.73,,73.68764461,100,1,0.827084463,0.789508264,5.766801934,4.667676661,6.339058137,519.2685,498.4732368,540.0637632,8.009445282,523.345,523.345,0,0,531.98,534.365,518.835,533.1725,446.2989106
2222,2/19/2013,548.72,548.72,548.72,548.72,,67.22818383,84.43951165,0.782377648,0.859260831,0.837809919,7.216508753,4.893906784,6.406152323,520.666,496.2189508,545.1130492,9.390683943,526.64,526.64,0,-15.56048835,531.98,534.365,518.835,533.1725,447.3180259
2223,2/20/2013,539.08,539.08,539.08,539.08,,59.50338839,63.04106548,0.52212556,0.768167736,0.81817101,6.969478683,3.717501372,6.729537091,522.2085,497.207995,547.209005,9.574913091,528.918,528.918,0,-36.95893452,531.98,534.365,518.835,533.1725,448.2310804
2224,2/21/2013,543.89,543.89,543.89,543.89,,61.85837033,73.71809101,0.601466038,0.635323082,0.75425055,7.161051013,3.127258962,6.537583382,523.496,496.8670388,550.1249612,10.17351087,531.794,531.794,0,-26.28190899,531.98,534.575,521.77,533.2775,449.1829104
2225,2/24/2013,538.33,538.33,538.33,538.33,,57.68267607,59.27919495,0.411793721,0.511795106,0.638428642,6.498902229,1.972088142,6.439825043,524.288,496.894577,551.681423,10.44976158,534.327,534.327,0,-40.72080505,531.98,535.15,521.77,533.565,450.0699462
2226,2/25/2013,544.04,544.04,544.04,544.04,,60.62251913,72.64217178,0.519837304,0.511032354,0.552716848,6.515098076,1.590627191,6.366842539,525.638,497.1664137,554.1095863,10.83315371,537.389,537.389,0,-27.35782822,531.98,541.27,521.77,536.625,451.0049716
2227,2/26/2013,545.34,545.34,545.34,545.34,,61.28201283,75.68453077,0.544074673,0.491901899,0.504909787,6.50987303,1.268321716,5.860158285,527.1965,498.0032424,556.3897576,11.07490571,540.466,540.466,0,-24.31546923,531.98,541.27,521.77,536.625,451.9436286
2228,2/27/2013,540.07,540.07,540.07,540.07,,57.10658612,63.35127545,0.390621562,0.484844513,0.495926255,5.759967491,0.414732942,5.801142457,528.4825,499.400375,557.564625,11.00589897,541.201,541.201,0,-36.64872455,531.98,542.865,521.77,537.4225,452.8205079
2229,2/28/2013,542.34,542.34,542.34,542.34,,58.42073502,68.35263531,0.427816725,0.454170987,0.476972466,5.351515082,0.005024426,5.448028211,529.883,500.9646355,558.8013645,10.91499991,542.754,542.754,0,-31.64736469,533.205,547.03,522.41,540.1175,453.7112491
2230,3/3/2013,541.53,541.53,541.53,541.53,,57.74093431,65.50048591,0.366792935,0.395077074,0.444697524,4.846992056,-0.39959888,4.98422539,531.3735,503.2925981,559.4544019,10.56917663,543.907,543.907,0,-34.49951409,533.205,543.525,524.45,538.365,454.5850675
2231,3/4/2013,540.81,540.81,540.81,540.81,,57.10484265,48.40940526,0,0.264869886,0.371372649,4.298507198,-0.758466991,4.557802851,532.88,506.2037147,559.5562853,10.01211731,542.415,542.415,0,-51.59059474,533.205,541.835,526.485,537.52,455.443027
2232,3/5/2013,538.08,538.08,538.08,538.08,,54.64665892,38.96957123,0,0.122264312,0.260737091,3.509838476,-1.23770857,4.375022566,533.9955,508.4317675,559.5592325,9.57451233,541.351,541.351,0,-61.03042877,533.205,541.71,531.98,537.4575,456.2652855
2233,3/6/2013,540.57,540.57,540.57,540.57,,56.48652638,41.08045084,0.096626692,0.032208897,0.139781032,3.154590014,-1.274365625,4.186520309,535.209,510.8444201,559.5735799,9.104697398,541.5,541.5,0,-58.91954916,533.205,541.71,531.98,537.4575,457.1041384
2234,3/7/2013,538.89,538.89,538.89,538.89,,54.86918976,4.589235127,0.01168694,0.036104544,0.063525918,2.644428362,-1.427621822,3.935868278,536.397,513.8124016,558.9815984,8.420851862,541,541,0,-95.41076487,533.205,541.71,531.98,537.4575,457.917928
2235,3/11/2013,539.27,539.27,539.27,539.27,,55.18177553,11.18421053,0.042531936,0.050281856,0.039531766,2.268651704,-1.442718784,3.58028145,537.7105,517.8275963,557.5934037,7.395393501,541.094,541.094,0,-88.81578947,533.205,541.71,531.98,537.4575,458.7274014
2236,3/13/2013,545.72,545.72,545.72,545.72,,60.21839527,100,0.77259558,0.275604818,0.120663739,2.669506071,-0.833491533,3.867253305,539.3255,522.6006174,556.0503826,6.202147916,541.262,541.262,0,0,533.205,541.9,531.98,537.5525,459.5929994
2237,3/14/2013,548.27,548.27,548.27,548.27,,62.03489075,100,1,0.605042505,0.310309727,3.164059558,-0.271150437,3.735527975,541.0105,528.2904898,553.7305102,4.702315456,541.555,541.555,0,0,534.365,543.175,531.98,538.77,460.4753576
2238,3/17/2013,535.1,535.1,535.1,535.1,,49.47079611,0,0,0.590865193,0.490504172,1.964514819,-1.176556141,4.678975177,541.1295,528.6803097,553.5786903,4.601187071,541.058,541.058,0,-100,534.365,541.685,531.98,538.025,461.2178914
2239,3/18/2013,530.46,530.46,530.46,530.46,,45.94052529,0,0,0.333333333,0.509747011,0.571137844,-2.055946493,4.67507766,541.312,529.6240941,552.9999059,4.318362012,539.87,539.87,0,-100,534.365,539.365,531.98,536.865,461.9068676
2240,3/19/2013,532.01,532.01,532.01,532.01,,47.29359727,8.702975856,0.08407116,0.02802372,0.317407416,-0.234064457,-2.288919035,4.362569894,541.4125,530.0864276,552.7385724,4.183897622,538.918,538.918,0,-91.29702414,534.365,539.365,531.98,536.865,462.6044112
2241,3/20/2013,528.26,528.26,528.26,528.26,,44.39825924,0,0,0.02802372,0.129793591,-1.201634826,-2.605191523,4.301312904,540.039,529.3463204,550.7316796,3.959965688,537.663,537.663,0,-100,534.575,538.265,531.98,536.42,463.2577006
2242,3/21/2013,527.88,527.88,527.88,527.88,,44.10360815,0,0,0.02802372,0.02802372,-1.883124591,-2.629345031,3.909181614,538.997,527.8396417,550.1543583,4.140044672,536.643,536.643,0,-100,535.15,538.075,531.98,536.6125,463.9007086
2243,3/24/2013,519.56,519.56,519.56,519.56,,38.13598372,0,0,0,0.01868248,-3.232225551,-3.182756792,4.350263452,538.021,524.0126326,552.0293674,5.207368246,534.542,534.542,0,-100,537.645,533.915,531.98,535.78,464.4545324
2244,3/25/2013,521.93,521.93,521.93,521.93,,40.60152545,8.254963427,0.10316546,0.034388487,0.020804069,-3.821795953,-3.017861756,4.152237107,536.923,521.5507209,552.2952791,5.72606466,532.846,532.846,0,-91.74503657,537.645,533.915,531.98,535.78,465.0264276
